host_is_superhost,host_listings_count,neighbourhood,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,instant_bookable,cancellation_policy
f,1.0,Barton Hills,Apartment,Entire home/apt,3,1.0,2.0,2.0,Real Bed,100.0,250.0,50.0,1,0.0,1,t,0,0,0,35,25,t,moderate
f,5.0,South Congress,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,390.0,0.0,35.0,1,0.0,3,t,30,60,90,365,0,f,flexible
f,1.0,St. Edwards,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,165.0,0.0,50.0,2,50.0,2,t,0,5,35,310,6,f,strict
f,1.0,Windsor Hills,Apartment,Private room,3,1.0,1.0,2.0,Real Bed,30.0,0.0,0.0,1,20.0,1,t,29,59,89,364,4,f,moderate
f,1.0,Georgian Acres,House,Private room,2,1.0,1.0,1.0,Real Bed,500.0,0.0,0.0,1,0.0,2,t,30,60,90,365,0,f,strict
f,1.0,Copperfield,Townhouse,Private room,2,1.5,1.0,1.0,Real Bed,300.0,0.0,0.0,1,0.0,1,t,30,60,90,365,0,f,flexible
f,1.0,Copperfield,House,Private room,2,1.0,1.0,1.0,Real Bed,75.0,0.0,0.0,1,0.0,1,t,30,60,90,365,0,f,flexible
f,1.0,Copperfield,House,Entire home/apt,10,2.0,3.0,5.0,Real Bed,139.0,100.0,60.0,1,0.0,2,t,2,14,14,287,6,f,strict
f,1.0,Copperfield,House,Entire home/apt,10,4.0,5.0,4.0,Real Bed,550.0,1500.0,140.0,1,0.0,2,t,30,60,90,365,4,f,strict
f,1.0,Copperfield,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,150.0,200.0,30.0,1,0.0,1,t,30,60,90,365,0,f,flexible
f,2.0,Walnut Creek,Apartment,Private room,2,1.5,1.0,1.0,Real Bed,40.0,0.0,0.0,1,0.0,1,t,23,53,83,358,32,f,flexible
f,1.0,Georgian Acres,Apartment,Private room,4,2.0,1.0,2.0,Real Bed,350.0,0.0,0.0,1,0.0,1,t,30,60,90,365,0,f,flexible
f,1.0,Windsor Hills,House,Entire home/apt,8,2.0,3.0,4.0,Real Bed,125.0,500.0,150.0,4,10.0,2,t,8,38,68,343,0,t,moderate
f,1.0,Georgian Acres,House,Entire home/apt,10,1.5,4.0,7.0,Real Bed,625.0,500.0,150.0,10,50.0,4,t,30,60,90,365,4,t,strict
f,1.0,Windsor Hills,House,Entire home/apt,7,2.5,3.0,3.0,Real Bed,295.0,0.0,150.0,1,0.0,3,t,30,60,90,365,0,f,moderate
f,1.0,Copperfield,House,Entire home/apt,4,1.5,2.0,2.0,Real Bed,200.0,250.0,0.0,1,50.0,2,t,29,59,89,364,1,f,flexible
f,1.0,Copperfield,Apartment,Private room,3,1.5,1.0,2.0,Real Bed,100.0,0.0,0.0,1,0.0,1,t,0,0,0,206,0,f,flexible
f,1.0,Windsor Hills,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,39.0,0.0,0.0,1,0.0,7,t,0,16,16,17,0,f,moderate
f,1.0,Georgian Acres,Apartment,Private room,1,1.0,1.0,1.0,Airbed,46.0,0.0,5.0,1,10.0,1,t,30,60,90,365,0,f,flexible
t,4.0,Walnut Creek,House,Entire home/apt,8,2.0,3.0,3.0,Real Bed,299.0,100.0,75.0,1,0.0,2,t,24,54,84,350,43,f,strict
t,1.0,Copperfield,House,Private room,2,1.0,1.0,1.0,Real Bed,65.0,0.0,0.0,2,0.0,1,t,29,59,89,364,77,f,flexible
t,1.0,Windsor Hills,House,Private room,2,1.5,1.0,1.0,Real Bed,50.0,0.0,0.0,1,10.0,1,t,24,38,68,158,24,f,flexible
t,32.0,Hancock,House,Private room,2,3.5,1.0,1.0,Real Bed,40.0,0.0,0.0,1,7.0,27,t,30,60,90,365,3,f,strict
f,1.0,West Campus,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,40.0,100.0,0.0,1,10.0,1,t,3,17,17,114,0,f,flexible
f,1.0,West Campus,Condominium,Private room,2,1.0,1.0,1.0,Airbed,65.0,0.0,0.0,0,0.0,1,t,5,5,5,222,1,f,flexible
f,1.0,Hancock,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,60.0,0.0,0.0,1,0.0,1,t,3,26,33,87,14,f,flexible
f,2.0,University of Texas,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,50.0,200.0,25.0,0,0.0,2,t,15,19,27,27,2,f,strict
f,1.0,University of Texas,House,Private room,1,1.0,1.0,1.0,Real Bed,95.0,0.0,0.0,1,0.0,1,t,0,0,0,227,1,f,flexible
f,1.0,Hancock,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,60.0,1000.0,0.0,1,0.0,1,t,1,14,24,241,8,f,moderate
f,1.0,University of Texas,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,135.0,0.0,35.0,1,30.0,1,t,0,0,0,264,2,f,moderate
f,1.0,West Campus,Apartment,Entire home/apt,5,2.0,2.0,3.0,Real Bed,499.0,149.0,0.0,1,0.0,1,t,0,0,0,219,1,f,flexible
f,1.0,Hancock,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,150.0,0.0,0.0,1,0.0,1,t,0,0,0,216,1,f,moderate
f,1.0,Hancock,House,Entire home/apt,8,2.0,4.0,5.0,Real Bed,1000.0,0.0,0.0,1,0.0,1,t,30,60,90,365,0,f,flexible
f,2.0,West Campus,Apartment,Private room,1,0.5,1.0,1.0,Real Bed,200.0,0.0,0.0,1,0.0,1,t,0,0,0,0,0,f,flexible
f,1.0,West Campus,House,Private room,3,1.0,1.0,1.0,Real Bed,100.0,0.0,0.0,1,0.0,1,t,0,0,0,224,2,f,flexible
f,1.0,Hancock,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,95.0,500.0,80.0,1,0.0,3,t,0,0,0,40,0,f,flexible
f,4.0,West Campus,House,Private room,1,1.0,1.0,1.0,Real Bed,48.0,95.0,25.0,1,0.0,2,t,1,31,61,336,0,f,strict
f,1.0,Hancock,House,Entire home/apt,6,1.0,2.0,3.0,Real Bed,550.0,750.0,100.0,1,0.0,1,t,0,0,0,210,0,f,flexible
f,6.0,West Campus,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,70.0,95.0,0.0,1,25.0,1,t,10,33,63,326,25,f,strict
f,1.0,Hancock,House,Entire home/apt,4,1.0,1.0,1.0,Real Bed,229.0,0.0,0.0,1,0.0,3,t,0,0,0,230,0,f,strict
f,2.0,West Campus,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,99.0,0.0,0.0,1,0.0,1,t,8,8,8,172,14,t,moderate
f,1.0,West Campus,Apartment,Private room,4,1.0,1.0,1.0,Airbed,110.0,100.0,5.0,1,65.0,1,t,24,24,24,45,0,f,flexible
f,1.0,West Campus,Apartment,Private room,5,1.0,1.0,1.0,Real Bed,30.0,0.0,0.0,1,0.0,1,t,0,0,0,70,0,f,flexible
f,1.0,West Campus,Apartment,Private room,3,1.0,1.0,2.0,Real Bed,200.0,0.0,0.0,1,0.0,1,t,0,0,0,26,0,f,flexible
f,1.0,West Campus,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,150.0,0.0,50.0,1,100.0,1,t,30,60,90,365,0,f,flexible
f,1.0,University of Texas,House,Private room,2,1.0,1.0,1.0,Real Bed,80.0,0.0,40.0,2,0.0,1,t,17,35,65,305,9,f,moderate
f,1.0,West Campus,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,25.0,0.0,0.0,1,0.0,1,t,0,0,0,152,1,f,flexible
f,1.0,West Campus,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,35.0,0.0,0.0,1,0.0,1,t,0,0,0,150,1,f,moderate
f,2.0,West Campus,House,Private room,1,3.0,1.0,1.0,Real Bed,22.0,0.0,10.0,1,35.0,1,t,28,58,88,363,2,f,strict
f,1.0,West Campus,Condominium,Entire home/apt,1,1.0,1.0,1.0,Real Bed,100.0,0.0,0.0,1,0.0,1,t,2,8,8,23,5,t,flexible
f,6.0,West Campus,Apartment,Entire home/apt,10,2.0,2.0,4.0,Real Bed,195.0,95.0,50.0,4,50.0,1,t,11,41,71,332,43,f,strict
f,1.0,West Campus,House,Entire home/apt,6,1.0,2.0,3.0,Real Bed,200.0,300.0,0.0,1,0.0,2,t,29,30,58,328,0,f,flexible
f,2.0,West Campus,Apartment,Entire home/apt,6,3.0,4.0,4.0,Real Bed,700.0,0.0,0.0,1,0.0,1,t,0,0,0,0,0,t,flexible
f,1.0,West Campus,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,79.0,0.0,0.0,1,0.0,1,t,7,7,7,21,2,f,flexible
f,1.0,West Campus,House,Shared room,2,1.0,1.0,1.0,Real Bed,120.0,0.0,0.0,1,0.0,1,t,0,0,0,130,1,f,flexible
t,1.0,Rosedale,Apartment,Entire home/apt,6,1.0,1.0,2.0,Real Bed,79.0,0.0,0.0,2,20.0,1,t,0,0,0,216,13,f,moderate
f,1.0,West Campus,Apartment,Entire home/apt,3,2.0,2.0,2.0,Real Bed,200.0,0.0,0.0,1,0.0,1,t,0,0,0,213,0,f,flexible
f,1.0,West Campus,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,89.0,0.0,20.0,1,0.0,1,t,26,56,86,361,7,f,flexible
f,14.0,West Campus,Apartment,Entire home/apt,8,2.0,4.0,5.0,Real Bed,236.0,500.0,165.0,1,0.0,2,t,0,0,0,0,2,f,strict
f,1.0,West Campus,Apartment,Entire home/apt,3,2.0,2.0,3.0,Real Bed,400.0,200.0,50.0,1,100.0,1,t,0,0,0,217,0,f,flexible
f,1.0,West Campus,Apartment,Entire home/apt,5,2.0,3.0,3.0,Real Bed,250.0,0.0,50.0,1,0.0,2,t,0,0,0,13,0,f,flexible
f,1.0,West Campus,Apartment,Entire home/apt,3,1.0,0.0,1.0,Real Bed,275.0,100.0,0.0,1,0.0,3,t,0,0,0,214,0,f,flexible
f,1.0,West Campus,Apartment,Entire home/apt,2,1.0,2.0,2.0,Real Bed,150.0,0.0,0.0,1,0.0,1,t,0,0,0,75,0,f,flexible
f,1.0,West Campus,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,375.0,0.0,0.0,1,0.0,1,t,0,0,0,231,0,f,flexible
f,1.0,West Campus,Apartment,Entire home/apt,5,2.0,2.0,3.0,Real Bed,350.0,95.0,0.0,1,0.0,1,t,0,0,0,218,0,f,flexible
f,1.0,West Campus,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,135.0,150.0,40.0,2,30.0,2,t,28,58,88,363,9,f,moderate
f,2.0,University of Texas,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,300.0,300.0,50.0,2,20.0,8,t,0,0,0,8,0,f,strict
f,1.0,University of Texas,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,300.0,0.0,40.0,1,0.0,3,t,0,0,0,222,0,f,flexible
f,1.0,University of Texas,House,Private room,2,1.0,1.0,1.0,Real Bed,59.0,0.0,0.0,1,0.0,2,t,9,9,10,10,6,f,flexible
f,339.0,West Campus,House,Entire home/apt,6,2.0,2.0,3.0,Real Bed,200.0,0.0,115.0,1,0.0,2,t,11,41,67,335,2,f,strict
f,1.0,West Campus,Apartment,Private room,4,0.5,1.0,1.0,Real Bed,82.0,0.0,0.0,1,0.0,1,t,0,0,0,137,0,f,flexible
f,2.0,West Campus,Apartment,Private room,3,1.0,1.0,1.0,Futon,150.0,0.0,0.0,1,0.0,1,t,0,0,0,214,1,f,flexible
f,1.0,West Campus,Apartment,Entire home/apt,12,4.0,5.0,5.0,Real Bed,799.0,500.0,100.0,1,0.0,3,t,0,0,0,219,0,f,moderate
f,1.0,West Campus,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,300.0,500.0,150.0,1,0.0,1,t,0,0,0,222,0,f,flexible
f,1.0,University of Texas,House,Entire home/apt,5,2.0,2.0,2.0,Real Bed,500.0,0.0,0.0,1,0.0,1,t,0,0,0,265,0,f,flexible
f,2.0,University of Texas,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,99.0,0.0,40.0,2,25.0,2,t,5,24,44,284,103,f,flexible
f,1.0,University of Texas,House,Entire home/apt,3,1.0,1.0,2.0,Real Bed,125.0,150.0,30.0,2,50.0,2,t,22,52,79,346,8,t,strict
f,1.0,University of Texas,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,100.0,200.0,60.0,1,0.0,2,t,16,36,63,333,7,f,moderate
f,1.0,University of Texas,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,95.0,100.0,10.0,2,30.0,1,t,19,49,79,79,36,f,strict
f,1.0,University of Texas,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,110.0,95.0,0.0,0,0.0,1,t,0,11,41,316,23,f,flexible
f,3.0,University of Texas,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,80.0,0.0,0.0,1,0.0,2,t,0,0,0,5,0,f,moderate
f,1.0,West Campus,Condominium,Entire home/apt,6,2.5,3.0,3.0,Real Bed,400.0,250.0,100.0,1,0.0,1,t,24,54,84,359,0,f,flexible
f,1.0,West Campus,House,Private room,2,3.0,1.0,1.0,Real Bed,250.0,0.0,0.0,1,0.0,1,t,0,0,0,230,0,f,flexible
f,1.0,University of Texas,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,115.0,0.0,75.0,1,0.0,2,t,6,35,60,150,16,f,strict
f,3.0,University of Texas,Condominium,Entire home/apt,2,1.0,1.0,2.0,Real Bed,90.0,100.0,0.0,1,15.0,3,t,17,47,77,336,71,f,moderate
f,1.0,University of Texas,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,225.0,0.0,0.0,1,0.0,1,t,0,0,0,235,1,f,flexible
f,3.0,University of Texas,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,100.0,0.0,0.0,1,0.0,3,t,1,1,1,20,0,f,moderate
t,1.0,Hancock,House,Private room,2,1.0,1.0,1.0,Real Bed,85.0,0.0,0.0,2,0.0,1,t,12,31,61,81,70,f,flexible
t,1.0,Hancock,House,Private room,2,1.0,1.0,1.0,Real Bed,70.0,0.0,0.0,1,0.0,1,t,24,52,79,79,47,f,moderate
f,1.0,University of Texas,House,Entire home/apt,4,1.0,2.0,3.0,Real Bed,300.0,0.0,0.0,1,0.0,1,t,0,0,0,11,0,f,flexible
f,1.0,West Campus,Apartment,Private room,3,1.0,1.0,1.0,Real Bed,65.0,250.0,15.0,3,20.0,1,t,16,46,49,266,4,f,moderate
f,1.0,Hancock,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,300.0,0.0,0.0,1,0.0,1,t,0,12,42,317,0,f,flexible
f,4.0,West Campus,House,Private room,1,1.0,1.0,1.0,Real Bed,45.0,95.0,25.0,1,0.0,2,t,0,20,50,325,18,f,strict
f,1.0,West Campus,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,80.0,0.0,0.0,1,0.0,2,t,28,58,88,363,0,f,strict
f,1.0,West Campus,Apartment,Entire home/apt,8,2.0,3.0,3.0,Real Bed,300.0,0.0,0.0,1,0.0,1,t,0,0,0,230,0,f,flexible
f,1.0,West Campus,House,Private room,2,1.0,1.0,1.0,Real Bed,80.0,200.0,20.0,1,0.0,7,t,0,0,0,216,0,f,strict
f,1.0,West Campus,Apartment,Private room,3,1.0,1.0,1.0,Airbed,75.0,0.0,0.0,1,0.0,4,t,0,0,0,211,0,t,flexible
f,1.0,West Campus,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,300.0,0.0,0.0,1,0.0,1,t,30,60,90,365,0,f,flexible
f,2.0,University of Texas,House,Private room,4,1.0,1.0,2.0,Real Bed,200.0,0.0,0.0,1,0.0,1,t,30,60,90,365,0,f,flexible
f,1.0,University of Texas,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,89.0,0.0,0.0,2,25.0,1,t,13,19,35,118,1,f,moderate
f,1.0,West Campus,Apartment,Private room,3,1.0,1.0,1.0,Real Bed,110.0,200.0,10.0,1,0.0,1,t,30,60,90,365,3,f,flexible
f,1.0,University of Texas,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,200.0,100.0,0.0,1,0.0,1,t,0,0,0,225,0,f,flexible
f,1.0,Hancock,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,250.0,300.0,100.0,1,0.0,4,t,0,0,0,225,0,f,flexible
f,1.0,University of Texas,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,200.0,0.0,0.0,1,0.0,1,t,0,0,0,210,0,f,strict
f,1.0,Hancock,Apartment,Entire home/apt,5,1.0,2.0,1.0,Real Bed,250.0,0.0,0.0,1,0.0,1,t,29,59,89,364,2,f,flexible
f,2.0,University of Texas,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,155.0,400.0,50.0,2,25.0,1,t,16,37,67,157,4,f,moderate
f,1.0,West Campus,Apartment,Entire home/apt,4,2.0,2.0,4.0,Real Bed,80.0,0.0,0.0,1,15.0,1,t,0,0,0,167,11,t,strict
f,1.0,West Campus,Apartment,Entire home/apt,2,1.0,0.0,1.0,Airbed,87.0,100.0,5.0,2,25.0,1,t,6,28,44,100,5,f,strict
f,1.0,Hancock,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,69.0,0.0,0.0,4,30.0,3,t,8,27,27,49,1,t,moderate
f,1.0,West Campus,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,40.0,0.0,0.0,1,0.0,1,t,0,0,0,135,0,f,flexible
f,1.0,West Campus,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,90.0,200.0,10.0,1,10.0,1,t,0,0,0,17,0,f,flexible
f,1.0,University of Texas,House,Private room,2,1.0,1.0,1.0,Real Bed,125.0,0.0,0.0,1,0.0,1,t,0,0,0,230,0,f,moderate
f,1.0,University of Texas,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,75.0,0.0,0.0,1,0.0,3,t,0,0,0,136,0,f,flexible
f,1.0,West Campus,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,44.0,100.0,50.0,1,0.0,14,t,0,0,0,81,1,f,moderate
f,1.0,West Campus,Apartment,Shared room,1,1.0,1.0,1.0,Real Bed,40.0,0.0,50.0,1,0.0,1,t,0,6,36,152,0,f,flexible
f,1.0,University of Texas,House,Entire home/apt,6,2.0,2.0,2.0,Real Bed,350.0,100.0,100.0,4,50.0,1,t,29,59,89,364,1,f,flexible
f,2.0,University of Texas,Loft,Private room,4,1.0,1.0,2.0,Real Bed,175.0,200.0,75.0,1,0.0,3,t,30,60,90,365,0,f,flexible
f,1.0,West Campus,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,110.0,0.0,50.0,4,25.0,1,t,21,51,81,356,20,f,moderate
t,2.0,University of Texas,House,Entire home/apt,6,2.0,3.0,4.0,Real Bed,225.0,300.0,100.0,1,0.0,2,t,22,42,72,252,21,f,strict
f,1.0,West Campus,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,275.0,0.0,0.0,1,0.0,1,t,0,0,0,245,0,f,flexible
f,3.0,University of Texas,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,100.0,0.0,0.0,1,0.0,1,t,0,0,0,28,1,f,flexible
f,1.0,University of Texas,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,300.0,0.0,0.0,1,0.0,1,t,30,60,90,365,0,f,flexible
f,1.0,Upper Boggy Creek,House,Entire home/apt,4,1.0,1.0,2.0,Real Bed,119.0,0.0,0.0,3,15.0,2,t,28,39,39,311,32,f,moderate
f,3.0,University of Texas,House,Private room,2,1.0,1.0,1.0,Real Bed,79.0,0.0,0.0,1,29.0,2,t,23,35,35,35,3,f,strict
t,2.0,University of Texas,House,Entire home/apt,3,1.0,1.0,1.0,Real Bed,129.0,350.0,49.0,1,0.0,2,t,11,40,67,342,70,f,strict
f,1.0,West Campus,Apartment,Private room,3,1.0,1.0,1.0,Real Bed,350.0,0.0,0.0,1,0.0,1,t,30,60,90,365,0,f,flexible
f,1.0,Hancock,Apartment,Entire home/apt,5,1.0,2.0,2.0,Real Bed,300.0,0.0,20.0,1,0.0,1,t,30,60,90,365,0,f,flexible
f,1.0,West Campus,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,175.0,100.0,20.0,1,15.0,1,t,19,49,79,79,1,f,flexible
f,1.0,West Campus,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,350.0,0.0,0.0,1,0.0,1,t,30,60,90,365,1,f,flexible
f,1.0,Hancock,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,150.0,100.0,0.0,1,0.0,1,t,28,58,88,131,0,f,strict
f,1.0,University of Texas,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,79.0,0.0,30.0,0,0.0,2,t,30,60,64,335,6,f,moderate
f,1.0,University of Texas,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,180.0,0.0,0.0,1,0.0,3,t,0,0,0,237,1,f,moderate
f,1.0,West Campus,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,200.0,500.0,50.0,1,75.0,1,t,3,3,3,25,0,f,flexible
f,1.0,University of Texas,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,300.0,300.0,50.0,1,0.0,2,t,29,59,89,364,1,f,strict
f,1.0,West Campus,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,400.0,0.0,0.0,1,0.0,1,t,0,0,0,250,0,f,flexible
f,1.0,West Campus,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,49.0,100.0,49.0,1,0.0,1,t,5,5,5,17,7,f,flexible
f,1.0,West Campus,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,45.0,0.0,0.0,1,0.0,1,t,0,0,0,129,1,f,flexible
f,1.0,West Campus,Apartment,Entire home/apt,4,1.0,0.0,3.0,Real Bed,200.0,0.0,0.0,1,0.0,1,t,0,0,0,230,0,f,flexible
f,1.0,West Campus,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,695.0,300.0,150.0,1,0.0,5,t,30,60,90,365,1,f,strict
f,1.0,West Campus,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,195.0,500.0,75.0,1,0.0,1,t,6,36,66,281,9,f,moderate
f,2.0,University of Texas,Cabin,Entire home/apt,1,1.0,1.0,1.0,Real Bed,64.0,0.0,15.0,1,0.0,2,t,4,23,43,308,172,f,flexible
f,1.0,West Campus,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,150.0,0.0,0.0,2,0.0,1,t,0,0,0,228,0,f,moderate
f,4.0,West Campus,House,Private room,1,1.0,1.0,1.0,Real Bed,45.0,95.0,25.0,1,0.0,2,t,3,3,8,283,6,f,strict
t,1.0,Hancock,Condominium,Entire home/apt,2,1.0,1.0,1.0,Real Bed,120.0,200.0,35.0,2,25.0,1,t,22,40,44,319,15,f,moderate
t,1.0,Upper Boggy Creek,House,Private room,2,1.0,1.0,1.0,Real Bed,75.0,0.0,0.0,1,0.0,1,t,0,1,1,38,30,t,flexible
f,7.0,University of Texas,House,Entire home/apt,5,1.0,2.0,2.0,Real Bed,225.0,400.0,80.0,1,0.0,2,t,7,33,63,336,9,f,strict
f,2.0,University of Texas,House,Private room,2,1.0,1.0,1.0,Real Bed,300.0,0.0,0.0,1,0.0,1,t,30,60,90,365,0,f,flexible
f,1.0,University of Texas,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,220.0,500.0,65.0,2,10.0,2,t,24,54,79,323,2,f,strict
f,1.0,West Campus,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,38.0,0.0,0.0,1,0.0,1,t,0,0,0,160,0,f,flexible
f,1.0,University of Texas,Apartment,Entire home/apt,3,1.0,0.0,2.0,Real Bed,100.0,500.0,50.0,1,0.0,2,t,0,30,38,38,0,f,flexible
f,1.0,West Campus,Apartment,Entire home/apt,10,2.0,4.0,4.0,Real Bed,850.0,600.0,100.0,1,0.0,2,t,0,0,0,217,0,f,moderate
f,6.0,West Campus,Apartment,Private room,3,1.0,1.0,1.0,Real Bed,65.0,95.0,0.0,1,25.0,1,t,6,33,63,326,37,f,strict
f,1.0,University of Texas,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,150.0,0.0,0.0,1,10.0,1,t,0,0,0,232,1,f,flexible
f,1.0,Rosedale,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,400.0,800.0,0.0,1,200.0,1,t,0,0,0,224,0,f,flexible
f,1.0,University of Texas,Apartment,Entire home/apt,6,2.0,2.0,2.0,Real Bed,400.0,0.0,50.0,1,0.0,1,t,0,0,0,15,0,f,flexible
f,1.0,West Campus,Apartment,Entire home/apt,2,2.0,2.0,2.0,Real Bed,225.0,0.0,0.0,1,0.0,2,t,0,0,0,218,1,f,moderate
f,1.0,West Campus,House,Private room,4,1.0,1.0,2.0,Real Bed,300.0,0.0,0.0,1,0.0,1,t,0,0,0,11,0,f,flexible
f,1.0,University of Texas,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,225.0,100.0,75.0,1,0.0,5,t,0,0,0,225,0,f,moderate
f,8.0,University of Texas,House,Entire home/apt,4,2.0,1.0,2.0,Real Bed,135.0,0.0,75.0,1,0.0,2,t,28,56,84,359,4,f,strict
f,1.0,Downtown,House,Private room,2,2.5,1.0,1.0,Real Bed,129.0,100.0,85.0,2,100.0,1,t,28,58,88,363,6,f,strict
f,1.0,University of Texas,Apartment,Entire home/apt,5,1.0,1.0,2.0,Real Bed,278.0,0.0,40.0,1,0.0,3,t,30,60,90,365,0,f,strict
f,1.0,University of Texas,Other,Entire home/apt,6,1.0,2.0,4.0,Real Bed,250.0,150.0,150.0,2,50.0,4,t,30,60,90,365,1,f,strict
f,1.0,West Campus,Apartment,Private room,4,1.0,1.0,1.0,Real Bed,50.0,0.0,25.0,2,25.0,1,t,29,59,89,364,3,f,strict
f,2.0,West Campus,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,129.0,500.0,100.0,0,30.0,1,t,20,44,74,345,7,f,strict
f,2.0,University of Texas,House,Private room,2,1.0,1.0,1.0,Real Bed,69.0,0.0,0.0,1,0.0,1,t,29,59,89,364,21,f,flexible
f,3.0,West Campus,House,Entire home/apt,8,1.0,3.0,3.0,Real Bed,350.0,0.0,25.0,5,25.0,1,t,26,45,75,350,2,f,strict
f,4.0,West Campus,House,Entire home/apt,8,1.0,3.0,3.0,Real Bed,140.0,150.0,40.0,3,25.0,3,t,0,0,0,44,0,f,strict
f,1.0,University of Texas,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,115.0,125.0,20.0,0,0.0,2,t,0,5,35,310,2,f,flexible
f,1.0,Rosedale,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,250.0,0.0,0.0,1,0.0,2,t,30,60,90,365,0,f,flexible
f,1.0,West Campus,Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,250.0,0.0,70.0,1,0.0,2,t,0,0,0,217,0,f,moderate
t,32.0,Hancock,House,Private room,2,3.5,1.0,1.0,Real Bed,35.0,0.0,0.0,1,0.0,30,t,30,60,90,365,2,f,flexible
f,1.0,University of Texas,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,350.0,0.0,0.0,1,0.0,3,t,0,0,0,215,0,f,flexible
f,2.0,University of Texas,Townhouse,Private room,2,1.0,1.0,1.0,Real Bed,55.0,0.0,0.0,1,0.0,1,t,28,58,88,363,0,f,flexible
